6.441561854444444180e-04,2.228237426606938243e-04,1.749241928337141871e-04,3.510584065224975348e-04,3.647127596195787191e-04,3.698638465721160173e-04,1.791202666936442256e-04,3.440872824285179377e-04,2.858386433217674494e-04,3.377767279744148254e-04,3.068050427827984095e-04,4.569720476865768433e-04,1.039208073052577674e-04,3.336530644446611404e-04,4.818589659407734871e-04,3.972433041781187057e-04,2.538613916840404272e-04,2.313671138836070895e-04,3.940395836252719164e-04,1.954014005605131388e-04,4.708770429715514183e-04,5.642211181111633778e-04,3.132618148811161518e-04,4.910207353532314301e-04,4.345842753536999226e-04,4.282140580471605062e-04,2.658248922671191394e-05
-2.056868979707360268e-04,4.937744233757257462e-05,-3.604370067478157580e-05,-1.612199557712301612e-04,-1.470599963795393705e-04,-2.027928712777793407e-04,-1.068128476617857814e-04,1.327936915913596749e-04,9.559346381138311699e-07,-1.139591040555387735e-04,-1.185454530059359968e-04,-2.715974405873566866e-04,-1.028481761977673159e-07,-1.889969280455261469e-04,-1.360668829875066876e-04,-1.810761168599128723e-04,4.396481381263583899e-05,-1.369377150695072487e-05,-2.254846040159463882e-04,1.355671702185645700e-04,-9.519028390059247613e-05,-2.713381545618176460e-04,-1.897370239021256566e-04,-7.908752741059288383e-05,-2.247896336484700441e-04,-2.425228158244863153e-04,1.722440356388688087e-05
-3.650003345683217049e-04,-1.510984147898852825e-04,-1.769555092323571444e-04,-1.500119833508506417e-04,-1.700334687484428287e-04,-2.378272256464697421e-05,-1.215009615407325327e-04,-1.024915400194004178e-04,-2.714039001148194075e-04,-2.377160853939130902e-04,-1.912066654767841101e-04,-2.710254630073904991e-04,-2.585678594186902046e-04,-2.168324572267010808e-04,-2.165217592846602201e-04,-3.527660155668854713e-04,-2.223408810095861554e-04,2.495305670890957117e-05,-1.721773005556315184e-04,-5.833146497025154531e-05,-3.995934093836694956e-04,-3.834115923382341862e-04,-1.822796912165358663e-04,-3.389118355698883533e-04,-3.843330487143248320e-04,-2.375789335928857327e-04,-3.220441067242063582e-05
3.958737361244857311e-04,7.093352178344503045e-05,7.187710434664040804e-05,1.446860551368445158e-04,2.264240320073440671e-04,2.119776763720437884e-04,5.188649811316281557e-05,6.129992834758013487e-05,3.823951192316599190e-05,2.002253895625472069e-04,1.376740256091579795e-04,1.676180545473471284e-04,1.454552784707630053e-05,1.508290733909234405e-04,2.319711929885670543e-04,3.291817556601017714e-04,1.121136956498958170e-04,5.861742465640418231e-05,3.176038735546171665e-04,1.202553467010147870e-04,2.999529824592173100e-04,4.070797003805637360e-04,2.627688227221369743e-04,2.733752480708062649e-04,2.361482911510393023e-04,2.542508882470428944e-04,8.051022632571402937e-06
-3.106658405158668756e-04,-5.346691523300250992e-06,-1.786765642464160919e-04,-6.452346133301034570e-05,-5.489521572599187493e-05,1.033215085044503212e-05,-1.691403158474713564e-04,-1.107143689296208322e-04,-1.888039987534284592e-04,-2.220327587565407157e-04,-2.421548124402761459e-04,-2.692180278245359659e-04,-8.075766527326777577e-05,-1.161326945293694735e-04,-9.118234447669237852e-05,-3.137906314805150032e-04,-1.578489900566637516e-04,3.535299038048833609e-05,-1.466563990106806159e-04,-3.037993519683368504e-05,-2.483207790646702051e-04,-3.652355517260730267e-04,-1.041003852151334286e-04,-3.326627193018794060e-04,-1.774232077877968550e-04,-8.478821837343275547e-05,-5.330675412551499903e-05
-4.479995113797485828e-04,-9.979267633752897382e-05,-1.966909185284748673e-04,-1.131150638684630394e-04,-1.997587532969191670e-04,2.776433120743604377e-06,-1.833253045333549380e-04,-2.594324178062379360e-04,-3.585533122532069683e-04,-2.440690441289916635e-04,-2.377303608227521181e-04,-3.562232886906713247e-04,-2.166967897210270166e-04,-2.665594220161437988e-04,-3.074321430176496506e-04,-4.661240964196622372e-04,-3.601223579607903957e-04,-8.580043504480272532e-05,-2.216435823356732726e-04,-5.230616079643368721e-05,-4.316160047892481089e-04,-4.895474994555115700e-04,-3.003881720360368490e-04,-3.409997443668544292e-04,-3.886978083755820990e-04,-2.354633179493248463e-04,-1.259614655282348394e-04
3.064365591853857040e-04,4.145617276662960649e-05,4.974581315764226019e-05,-9.323971426056232303e-06,3.974367427872493863e-05,-4.056554098497144878e-05,9.102708281716331840e-05,9.605901868781074882e-05,1.730351796140894294e-04,2.202626346843317151e-04,2.884119021473452449e-05,1.599907409399747849e-04,1.346733915852382779e-04,2.188400976592674851e-04,1.162980770459398627e-04,3.687341231852769852e-04,1.997893414227291942e-04,7.893874681030865759e-06,2.251354453619569540e-04,8.774903835728764534e-05,3.183816152159124613e-04,3.130991244688630104e-04,1.236449752468615770e-04,3.411322541069239378e-04,2.046621812041848898e-04,4.091624577995389700e-05,-8.173114474629983306e-05
-3.713759651873260736e-04,-2.352770679863169789e-04,-1.152330150944180787e-04,-1.614344510016962886e-04,-2.446812868583947420e-04,-1.591801701579242945e-04,-1.319928851444274187e-04,-7.530386938014999032e-06,-6.526835204567760229e-05,-2.324214437976479530e-04,-1.348941732430830598e-04,-2.174563705921173096e-04,-8.839648944558575749e-05,-1.788012887118384242e-04,-2.298638282809406519e-04,-2.695515868254005909e-04,4.024238660349510610e-05,-5.021450124331749976e-05,-1.793463598005473614e-04,-6.395114178303629160e-05,-2.360685466555878520e-04,-4.485108656808733940e-04,-2.737899776548147202e-04,-2.166151534765958786e-04,-3.138377505820244551e-04,-1.978145592147484422e-04,9.626839164411649108e-05
-1.993287442019209266e-04,-3.846519393846392632e-05,-1.128468720708042383e-04,-3.483680120552890003e-05,-1.161373875220306218e-04,1.454152952646836638e-04,-9.664871322456747293e-05,-3.003420533786993474e-05,-1.023336735670454800e-04,-1.851549313869327307e-04,-1.897330221254378557e-04,-6.570276309503242373e-05,-9.906749619403854012e-05,-2.791897568386048079e-04,-8.623128815088421106e-05,-3.626336110755801201e-04,-2.158801362384110689e-04,-2.115753159159794450e-05,-9.805112495087087154e-05,1.224891639139968902e-05,-2.316085301572456956e-04,-3.146455273963510990e-04,-1.521588710602372885e-04,-2.367116539971902966e-04,-3.628004633355885744e-04,-1.268521737074479461e-04,3.799506885115988553e-05
3.026928461622446775e-04,6.275730265770107508e-05,1.160503452410921454e-04,2.126587060047313571e-04,1.435310405213385820e-04,-1.140176209446508437e-06,1.608857273822650313e-04,9.646454418543726206e-05,1.936294429469853640e-04,2.269251563120633364e-04,9.035512630362063646e-05,2.067955647362396121e-04,1.837340823840349913e-04,2.343808155274018645e-04,1.130032396758906543e-04,3.191732685081660748e-04,1.122878820751793683e-04,6.699730147374793887e-05,9.853176743490621448e-05,2.326311550859827548e-05,1.756460114847868681e-04,2.010573516599833965e-04,1.596160000190138817e-04,2.595921396277844906e-04,1.588686136528849602e-04,6.531475082738325000e-05,7.574273331556469202e-05
-3.063309122808277607e-04,-3.301246615592390299e-04,-1.463467488065361977e-04,-1.196892917505465448e-04,-3.592800057958811522e-04,-3.097302105743438005e-04,-2.338665071874856949e-04,7.120600912458030507e-06,-1.441520435037091374e-04,-1.512642338639125228e-04,-1.542477257316932082e-04,-1.302180462516844273e-04,-1.236638054251670837e-04,-1.522034581284970045e-04,-2.626386703923344612e-04,-2.053915231954306364e-04,1.000778429443016648e-04,-1.118166765081696212e-04,-2.361584047321230173e-04,-1.121661189245060086e-04,-2.539273700676858425e-04,-3.082491166424006224e-04,-2.863639092538505793e-04,-9.507645154371857643e-05,-2.217727160314098001e-04,-2.724865335039794445e-04,-7.930172432679682970e-05
-3.759454993996769190e-04,-1.074472747859545052e-04,-2.290225093020126224e-04,-1.566381251905113459e-04,-1.543957769172266126e-04,6.169946573209017515e-05,-6.615610618609935045e-05,-6.924284389242529869e-05,-2.228435041615739465e-04,-2.384427498327568173e-04,-1.445417437935248017e-04,-2.139501739293336868e-04,-2.550954231992363930e-04,-3.196980687789618969e-04,-2.270130789838731289e-04,-3.833032969851046801e-04,-2.330925635760650039e-04,-1.973593134607654065e-05,-1.365504140267148614e-04,1.209066613228060305e-05,-4.130315792281180620e-04,-4.180449468549340963e-04,-2.162554301321506500e-04,-3.278454823885113001e-04,-3.244101826567202806e-04,-1.779509038897231221e-04,-1.037721972352301236e-06
5.005679558962583542e-04,1.703806919977068901e-04,2.581775479484349489e-04,1.457809994462877512e-04,2.917683450505137444e-04,3.491624083835631609e-04,2.284875081386417150e-04,1.555462076794356108e-04,2.071779454126954079e-04,2.647679648362100124e-04,3.613912849687039852e-04,3.538816235959529877e-04,5.802344821859151125e-05,2.402873506071045995e-04,3.813079383689910173e-04,2.737650065682828426e-04,1.106061827158555388e-04,1.660943817114457488e-04,3.393657389096915722e-04,7.689326594118028879e-05,3.167084068991243839e-04,4.334415425546467304e-04,2.397642820142209530e-04,5.215347046032547951e-04,3.855579707305878401e-04,2.359206991968676448e-04,1.226409367518499494e-04
3.795041120611131191e-04,1.065566539182327688e-04,2.676566364243626595e-04,1.494236639700829983e-04,2.285042719449847937e-04,-3.691842721309512854e-05,1.223776052938774228e-04,2.176153648179024458e-04,2.549931232351809740e-04,1.924155221786350012e-04,2.828044525813311338e-04,2.925386943388730288e-04,1.801737525966018438e-04,2.542366273701190948e-04,2.130362699972465634e-04,3.290527674835175276e-04,2.595053229015320539e-04,8.326392708113417029e-05,3.235162876080721617e-04,3.888726496370509267e-05,2.624452754389494658e-04,3.933658008463680744e-04,1.320587616646662354e-04,4.122084064874798059e-04,2.763640950433909893e-04,2.144366590073332191e-04,1.230483758263289928e-04
3.933734551537781954e-04,1.081469745258800685e-04,1.085089097614400089e-04,9.409822814632207155e-05,2.505397715140134096e-04,2.885510039050132036e-04,2.206459757871925831e-04,-3.668865247163921595e-05,1.637875539017841220e-05,1.802797924028709531e-04,1.115051418310031295e-04,1.836932788137346506e-04,1.800298377929721028e-05,9.950990352081134915e-05,3.233679744880646467e-04,2.186168130720034242e-04,6.703784310957416892e-05,4.448477193363942206e-05,2.091747446684166789e-04,4.402967078931396827e-06,2.162991149816662073e-04,3.322280826978385448e-04,1.879439660115167499e-04,2.123955637216567993e-04,2.935056982096284628e-04,2.708877436816692352e-04,-1.042676813085563481e-04
3.678887442220002413e-04,1.321861782344058156e-04,1.145109199569560587e-04,1.074809642886975780e-05,1.403601199854165316e-04,2.531709324102848768e-04,4.539510700851678848e-05,-5.895568392588756979e-05,6.063590262783691287e-05,5.965106902294792235e-05,2.167202728742267936e-05,1.584095443831756711e-04,1.031914052873617038e-05,1.779491576598957181e-04,1.529174041934311390e-04,3.242421080358326435e-04,-1.668481854721903801e-05,6.538502202602103353e-05,1.889024133561179042e-04,6.481434979832556564e-07,2.842722169589251280e-04,3.968223463743925095e-04,2.507907338440418243e-04,1.037312467815354466e-04,2.393914328422397375e-04,2.782629162538796663e-04,5.923353455727919936e-05
3.149790572933852673e-04,2.108355984091758728e-04,1.215291922562755644e-04,8.883042755769565701e-05,2.082279534079134464e-04,2.634672855492681265e-04,2.556536928750574589e-04,-3.296602517366409302e-05,3.844803359243087471e-05,7.488685514545068145e-05,3.262491736677475274e-05,2.221265895059332252e-04,8.237942529376596212e-05,2.495725930202752352e-04,1.938682689797133207e-04,2.597952261567115784e-04,-9.857763507170602679e-05,9.532579133519902825e-05,2.096948446705937386e-04,1.632993371458724141e-04,2.499632537364959717e-04,3.797653189394623041e-04,2.074582880595698953e-04,1.609758764971047640e-04,2.560106222517788410e-04,2.802686940412968397e-04,-3.159441257594153285e-05
